time,weather_code (wmo code),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),sunshine_duration (s),precipitation_hours (h)
2018-07-05,3,30.2,15.4,0.00,18.0,38.5,54286.95,0.0
2018-07-06,51,24.4,15.8,0.10,21.9,41.4,27131.62,1.0
2018-07-07,3,25.2,12.0,0.00,20.4,40.0,51449.03,0.0
2018-07-08,51,25.1,14.7,1.50,18.4,37.4,51555.28,7.0
2018-07-09,51,23.6,15.9,0.20,24.8,49.0,47162.53,2.0
2018-07-10,51,20.7,13.8,0.20,13.9,31.3,35917.72,1.0
2018-07-11,55,22.0,13.4,4.40,17.4,34.2,22064.58,11.0
2018-07-12,65,19.4,15.0,47.00,34.3,68.4,0.00,18.0
2018-07-13,51,25.6,15.2,0.20,18.8,37.8,52809.71,1.0
2018-07-14,3,23.2,13.2,0.00,18.4,35.6,53249.31,0.0
2018-07-15,3,23.5,11.8,0.00,11.3,30.6,53291.77,0.0
2018-07-16,3,26.3,13.2,0.00,13.3,24.5,53227.02,0.0
2018-07-17,51,27.3,17.0,0.10,19.6,36.4,37756.08,1.0
2018-07-18,3,26.1,18.6,0.00,22.5,42.8,38492.67,0.0
2018-07-19,3,24.7,14.7,0.00,19.5,36.0,38452.54,0.0
2018-07-20,3,26.3,12.6,0.00,14.6,28.8,52783.77,0.0
2018-07-21,51,26.2,13.6,0.10,9.8,23.8,45405.79,1.0
2018-07-22,3,26.8,16.1,0.00,7.6,20.9,32769.72,0.0
2018-07-23,51,27.5,17.7,0.10,17.4,33.1,52389.67,1.0
2018-07-24,3,28.9,17.4,0.00,14.2,29.2,50713.52,0.0
2018-07-25,1,31.0,18.0,0.00,13.3,27.7,51883.89,0.0
2018-07-26,1,31.3,18.5,0.00,18.9,45.7,51991.99,0.0
2018-07-27,51,31.1,19.9,0.50,18.8,36.7,49360.93,5.0
2018-07-28,53,32.2,20.6,1.50,19.2,38.5,48507.12,4.0
2018-07-29,61,28.1,19.3,3.30,16.7,28.8,50869.32,4.0
2018-07-30,3,31.8,20.5,0.00,15.5,32.0,50968.57,0.0
2018-07-31,1,34.8,21.0,0.00,13.7,30.6,50755.31,0.0
2018-08-01,51,31.8,23.3,0.40,17.8,35.6,50658.71,2.0
2018-08-02,63,31.0,20.5,5.90,17.3,34.2,43424.04,6.0
2018-08-03,1,32.0,20.7,0.00,13.8,28.8,50455.96,0.0
2018-08-04,3,32.5,21.2,0.00,17.3,34.2,49993.41,0.0
2018-08-05,51,25.9,18.2,0.30,28.7,51.8,49993.84,1.0
2018-08-06,1,28.3,16.0,0.00,10.5,23.4,49902.58,0.0
2018-08-07,3,34.9,18.5,0.00,18.6,38.2,49690.23,0.0
2018-08-08,3,36.7,23.8,0.00,20.6,42.8,48194.30,0.0
2018-08-09,53,34.0,20.7,0.90,17.8,36.0,49511.72,2.0
2018-08-10,3,24.7,18.4,0.00,27.6,49.3,37176.82,0.0
2018-08-11,51,23.4,15.9,0.20,28.4,52.6,47113.92,1.0
2018-08-12,3,26.4,12.7,0.00,19.9,40.3,48640.75,0.0
2018-08-13,55,31.4,14.8,1.00,21.7,38.5,34753.39,1.0
2018-08-14,51,24.7,17.8,0.90,25.2,46.4,47321.43,6.0
2018-08-15,51,24.4,16.5,0.80,20.7,40.7,36987.73,3.0
2018-08-16,3,29.5,14.5,0.00,19.7,38.2,48429.86,0.0
2018-08-17,3,31.3,18.4,0.00,21.0,36.7,48127.45,0.0
2018-08-18,3,25.9,17.2,0.00,15.1,29.9,44964.57,0.0
2018-08-19,3,29.0,14.7,0.00,12.6,29.9,47536.55,0.0
2018-08-20,51,25.5,17.3,0.20,22.3,43.2,26983.22,2.0
2018-08-21,1,23.2,14.9,0.00,11.7,28.4,46967.07,0.0
2018-08-22,2,27.6,12.6,0.00,10.5,23.4,46811.80,0.0
2018-08-23,3,33.4,15.3,0.00,15.5,34.6,43981.40,0.0
2018-08-24,53,24.4,17.2,2.30,20.6,46.4,40584.52,5.0
2018-08-25,53,20.8,12.7,0.90,22.2,45.0,34814.39,2.0
2018-08-26,3,19.4,10.7,0.00,16.9,35.3,41178.23,0.0
2018-08-27,51,23.0,12.9,0.30,26.6,50.4,21919.04,3.0
2018-08-28,51,21.6,13.9,0.10,16.0,32.0,35231.00,1.0
2018-08-29,3,26.5,12.1,0.00,18.5,37.4,44858.31,0.0
2018-08-30,61,19.4,15.2,5.50,23.0,40.3,0.00,11.0
2018-08-31,51,19.9,12.9,0.10,20.2,34.9,41618.46,1.0
2018-09-01,3,22.6,9.5,0.00,18.4,32.0,43192.30,0.0
2018-09-02,51,23.6,14.3,1.70,21.6,41.4,25318.54,7.0
2018-09-03,3,27.7,17.6,0.00,19.4,41.0,43227.81,0.0
2018-09-04,3,25.3,15.7,0.00,16.0,29.2,43238.89,0.0
2018-09-05,51,24.0,15.2,0.40,17.4,29.9,30301.88,4.0
2018-09-06,51,24.1,15.7,0.10,13.0,28.8,42823.09,1.0
2018-09-07,61,22.5,16.1,3.40,16.0,29.9,22879.53,8.0
2018-09-08,3,21.3,11.1,0.00,18.0,36.4,43093.38,0.0
2018-09-09,3,24.9,12.4,0.00,10.8,24.5,39600.00,0.0
2018-09-10,3,26.1,12.5,0.00,16.4,33.1,26192.64,0.0
2018-09-11,53,25.9,16.0,1.20,22.1,43.2,32303.21,4.0
2018-09-12,3,26.7,14.7,0.00,23.7,45.7,42462.45,0.0
2018-09-13,53,15.9,13.6,4.10,11.1,23.0,0.00,14.0
2018-09-14,51,19.7,12.3,0.20,11.0,18.7,31698.02,2.0
2018-09-15,3,20.5,12.9,0.00,23.1,48.2,38965.55,0.0
2018-09-16,3,21.5,10.1,0.00,11.7,26.6,31160.54,0.0
2018-09-17,3,26.2,10.1,0.00,10.1,23.8,41255.21,0.0
2018-09-18,3,29.1,12.8,0.00,19.3,37.1,41013.68,0.0
2018-09-19,3,28.0,15.0,0.00,14.9,28.8,40772.41,0.0
2018-09-20,3,28.6,15.9,0.00,21.4,38.5,38138.89,0.0
2018-09-21,61,30.1,12.6,4.70,41.4,72.0,27405.34,5.0
2018-09-22,53,17.3,11.6,1.70,28.5,54.4,33123.09,7.0
2018-09-23,63,13.3,9.0,22.30,22.1,39.2,3067.31,13.0
2018-09-24,51,13.2,7.5,0.70,36.1,69.5,39486.33,6.0
2018-09-25,3,14.0,5.4,0.00,17.6,34.2,39192.77,0.0
2018-09-26,3,16.5,5.0,0.00,24.7,44.3,32005.13,0.0
2018-09-27,3,22.0,14.0,0.00,18.7,34.6,33021.64,0.0
2018-09-28,3,15.9,8.6,0.00,22.9,40.7,25180.57,0.0
2018-09-29,3,13.8,5.5,0.00,11.0,22.0,33705.80,0.0
2018-09-30,1,17.1,4.8,0.00,13.8,28.1,37186.66,0.0
2018-10-01,53,14.1,3.8,1.70,19.5,37.1,30847.03,5.0
2018-10-02,53,10.6,5.3,2.20,29.2,50.4,8631.76,7.0
2018-10-03,51,13.7,8.6,1.00,33.3,73.4,35915.30,7.0
2018-10-04,3,14.4,8.7,0.00,19.7,35.3,1585.61,0.0
2018-10-05,3,19.6,9.3,0.00,13.8,26.6,36118.22,0.0
2018-10-06,3,21.9,9.5,0.00,15.0,29.9,36095.93,0.0
2018-10-07,55,14.4,4.8,1.20,21.4,40.7,15086.82,2.0
2018-10-08,3,14.3,3.0,0.00,11.1,24.1,35684.29,0.0
2018-10-09,3,17.9,4.4,0.00,10.6,16.6,33682.02,0.0
2018-10-10,3,21.8,7.1,0.00,18.6,31.7,35356.24,0.0
2018-10-11,0,23.3,12.2,0.00,23.4,42.8,35217.57,0.0
2018-10-12,0,24.0,12.6,0.00,16.8,28.1,35057.86,0.0
2018-10-13,0,24.1,10.3,0.00,16.0,30.6,34807.13,0.0
2018-10-14,0,23.1,12.2,0.00,21.6,40.7,34555.25,0.0
2018-10-15,2,21.6,12.0,0.00,15.3,29.5,33614.61,0.0
2018-10-16,1,20.9,8.9,0.00,8.7,17.3,34048.69,0.0
2018-10-17,2,20.4,7.3,0.00,9.7,19.1,33794.38,0.0
2018-10-18,51,18.8,7.1,0.70,16.8,32.0,28707.14,4.0
2018-10-19,3,13.9,4.4,0.00,12.9,21.6,32739.46,0.0
2018-10-20,3,12.5,3.6,0.00,14.3,27.0,16217.01,0.0
2018-10-21,3,14.4,5.8,0.00,9.3,20.2,32218.12,0.0
2018-10-22,53,11.2,5.4,1.50,15.8,31.0,8783.98,4.0
2018-10-23,61,11.4,5.3,7.20,36.7,79.6,0.00,16.0
2018-10-24,51,11.2,6.2,0.50,32.1,58.3,25043.82,5.0
2018-10-25,51,12.4,8.9,1.30,32.6,62.3,15036.60,10.0
2018-10-26,51,12.1,8.9,0.60,22.2,40.0,16088.16,3.0
2018-10-27,3,10.3,3.9,0.00,28.6,51.1,19376.70,0.0
2018-10-28,51,9.0,3.2,0.90,22.2,43.2,10800.00,5.0
2018-10-29,3,9.0,4.2,0.00,25.5,46.4,0.00,0.0
2018-10-30,51,20.0,5.9,0.30,33.4,72.7,29314.81,2.0
2018-10-31,3,12.3,6.4,0.00,31.1,58.0,30083.22,0.0
2018-11-01,3,13.7,4.3,0.00,15.2,27.7,22382.53,0.0
2018-11-02,3,14.2,6.0,0.00,17.3,32.8,25265.20,0.0
2018-11-03,3,10.1,4.4,0.00,11.2,18.7,15190.13,0.0
2018-11-04,3,11.4,6.0,0.00,17.7,31.7,4869.41,0.0
2018-11-05,3,16.1,8.7,0.00,19.3,34.2,28314.94,0.0
2018-11-06,3,16.5,8.9,0.00,15.8,27.0,28381.27,0.0
2018-11-07,3,15.4,6.0,0.00,13.6,25.2,28084.07,0.0
2018-11-08,3,13.9,3.9,0.00,12.1,23.0,20355.36,0.0
2018-11-09,51,10.2,6.8,1.60,13.0,24.1,0.00,7.0
2018-11-10,3,12.7,5.4,0.00,16.1,31.0,26296.49,0.0
2018-11-11,53,12.6,6.4,2.10,14.8,30.2,13854.32,6.0
2018-11-12,51,14.4,8.7,0.10,17.7,29.5,20295.15,1.0
2018-11-13,53,12.0,8.4,4.80,18.4,33.5,4840.06,11.0
2018-11-14,3,11.1,6.8,0.00,16.7,31.3,22197.53,0.0
2018-11-15,3,10.8,5.3,0.00,16.8,28.8,26079.59,0.0
2018-11-16,3,8.4,3.0,0.00,19.2,34.9,26506.65,0.0
2018-11-17,3,5.8,-1.3,0.00,18.4,34.2,26291.69,0.0
2018-11-18,3,4.8,-4.0,0.00,21.0,36.4,14854.30,0.0
2018-11-19,51,4.4,2.2,1.40,26.7,47.9,12052.11,11.0
2018-11-20,73,3.3,1.4,0.50,31.1,54.7,697.84,1.0
2018-11-21,3,2.1,0.9,0.00,22.5,39.6,0.00,0.0
2018-11-22,3,2.8,0.9,0.00,18.4,33.1,9323.46,0.0
2018-11-23,3,3.8,0.4,0.00,12.2,21.2,2132.23,0.0
2018-11-24,51,5.2,-1.8,0.50,8.3,16.6,176.15,3.0
2018-11-25,51,6.0,1.2,0.10,14.1,24.1,57.74,1.0
2018-11-26,3,4.1,-0.4,0.00,17.6,31.3,0.00,0.0
2018-11-27,3,1.7,-3.4,0.00,9.0,15.1,8788.20,0.0
2018-11-28,3,2.8,-2.4,0.00,21.2,36.4,24030.22,0.0
2018-11-29,3,2.4,-1.9,0.00,23.3,41.4,21670.09,0.0
2018-11-30,53,2.0,-0.1,5.30,21.7,37.8,0.00,12.0
2018-12-01,51,6.6,0.5,0.20,15.1,27.4,728.19,1.0
2018-12-02,53,9.4,3.2,2.90,21.3,36.4,0.00,11.0
2018-12-03,55,12.4,7.4,3.70,21.0,41.8,8268.73,7.0
2018-12-04,51,9.3,1.9,0.30,26.0,45.4,22219.60,3.0
2018-12-05,3,5.9,-0.4,0.00,15.1,27.7,22611.14,0.0
2018-12-06,51,9.3,1.2,0.90,18.9,32.0,7532.76,5.0
2018-12-07,55,11.2,9.2,8.50,26.8,45.0,0.00,21.0
2018-12-08,53,9.3,4.8,2.40,32.8,67.0,8381.04,7.0
2018-12-09,53,7.6,5.5,6.10,30.0,60.1,1646.70,18.0
2018-12-10,71,5.4,2.2,2.00,32.6,57.6,21538.36,8.0
2018-12-11,71,4.5,2.5,5.00,27.1,51.1,10800.00,18.0
2018-12-12,3,3.9,-0.3,0.00,16.3,28.4,21106.22,0.0
2018-12-13,71,2.3,0.2,0.60,14.7,25.2,0.00,6.0
2018-12-14,3,0.5,-2.4,0.00,13.7,25.2,12501.57,0.0
2018-12-15,3,0.7,-1.9,0.00,10.9,20.5,11854.88,0.0
2018-12-16,71,0.5,-2.2,0.30,18.6,33.1,10469.32,3.0
2018-12-17,3,1.7,-2.2,0.00,9.0,14.8,0.00,0.0
2018-12-18,51,5.1,1.5,0.20,15.8,26.6,3583.96,2.0
2018-12-19,51,3.2,-0.0,0.20,20.6,35.3,2847.67,2.0
2018-12-20,51,5.3,1.9,0.20,13.9,24.5,626.39,2.0
2018-12-21,61,10.2,3.8,9.00,32.4,55.8,0.00,18.0
2018-12-22,61,9.0,2.5,6.00,33.3,61.9,453.01,13.0
2018-12-23,51,7.2,3.5,3.40,23.9,41.0,0.00,13.0
2018-12-24,53,4.8,0.2,1.10,20.4,35.6,0.00,3.0
2018-12-25,51,5.6,3.6,0.30,25.0,44.3,1733.74,2.0
2018-12-26,51,7.4,5.0,0.50,23.9,41.4,0.00,3.0
2018-12-27,51,6.3,4.3,0.60,19.3,34.2,0.00,6.0
2018-12-28,51,7.1,5.5,0.40,20.2,34.9,1277.22,4.0
2018-12-29,61,6.5,4.5,3.10,21.9,40.0,0.00,11.0
2018-12-30,55,7.6,2.6,4.40,30.6,56.2,10569.61,8.0
2018-12-31,3,7.4,2.0,0.00,19.1,32.0,0.00,0.0
2019-01-01,51,7.5,3.5,1.90,36.8,67.3,10872.80,11.0
2019-01-02,3,3.6,-2.1,0.00,31.1,54.4,17723.70,0.0
2019-01-03,71,2.2,-3.0,0.40,21.4,38.2,16116.76,4.0
2019-01-04,71,5.1,-1.6,0.50,23.8,41.0,0.00,4.0
2019-01-05,51,7.6,1.3,1.10,21.3,37.1,11558.11,6.0
2019-01-06,3,2.9,-0.5,0.00,12.8,22.3,17392.83,0.0
2019-01-07,55,5.1,0.5,3.70,22.9,39.6,0.00,15.0
2019-01-08,61,5.9,1.6,10.00,32.2,72.7,0.00,24.0
2019-01-09,73,2.9,1.2,9.30,28.5,55.1,0.00,23.0
2019-01-10,51,2.1,-0.8,0.30,21.2,38.9,22350.84,2.0
2019-01-11,73,5.3,-0.2,2.70,21.1,36.0,0.00,11.0
2019-01-12,53,5.5,1.7,3.60,24.9,52.2,0.00,10.0
2019-01-13,61,7.5,4.9,8.00,34.8,64.8,0.00,14.0
2019-01-14,71,4.6,-0.2,0.10,35.7,72.0,20012.13,1.0
2019-01-15,73,6.4,1.4,4.10,31.7,54.7,0.00,14.0
2019-01-16,53,7.0,3.3,1.10,27.7,49.0,0.00,3.0
2019-01-17,73,6.5,1.4,5.80,25.6,45.4,19791.54,11.0
2019-01-18,73,1.8,-1.3,2.00,21.8,42.1,24278.68,8.0
2019-01-19,3,2.3,-2.6,0.00,8.6,16.6,16782.55,0.0
2019-01-20,3,1.2,-6.0,0.00,8.7,15.8,22607.69,0.0
2019-01-21,3,-1.2,-4.3,0.00,14.3,26.6,14950.25,0.0
2019-01-22,3,-0.3,-5.6,0.00,14.3,23.8,24739.66,0.0
2019-01-23,3,-2.2,-7.1,0.00,19.7,37.4,25896.38,0.0
